DateTime	PRE_CLOSE	OPEN	HIGH	LOW	CLOSE	VOLUME	AMT	DEALNUM	CHG	PCT_CHG	SWING	VWAP	ADJFACTOR	CLOSE2	TURN	FREE_TURN	LASTRADEDAY_S	LAST_TRADE_DAY	REL_IPO_CHG	REL_IPO_PCT_CHG	TRADE_STATUS	SUSP_DAYS	SUSP_REASON	MAXUPORDOWN	OPEN3	HIGH3	LOW3	CLOSE3
2015-03-16	14.989999999999998	15.1	15.5	14.92	15.41	221847246.0	3387198610.2999997	87756.0	0.4200000000000017	2.801867961883545	3.869246164109407	15.268157127810365	71.053697	15.41	2.255298748372951	4.4717457266209575	2015-03-16 00:00:00.005000	2015-03-16 00:00:00.005000	-24.59	2637.343676925	交易	0		0	15.1	15.5	14.92	15.41
2015-03-17	15.410000000000002	15.51	15.8	15.25	15.4	195984187.0	3020408697.6	86163.0	-0.010000000000001563	-0.06489292532205582	3.5691109669046117	15.41149183428763	71.053697	15.4	1.9923749319024244	3.9504274517905555	2015-03-17 00:00:00.005000	2015-03-17 00:00:00.005000	-24.6	2635.5673345000005	交易	0		0	15.51	15.8	15.25	15.4
2015-03-18	15.400000000000002	15.36	15.58	15.29	15.51	183100067.0	2823982778.4	76327.0	0.10999999999999766	0.7142857313156128	1.883116883116889	15.423166275520806	71.053697	15.51	1.8613949885684111	3.690723941424366	2015-03-18 00:00:00.005000	2015-03-18 00:00:00.005000	-24.490000000000002	2655.1071011749996	交易	0		0	15.36	15.58	15.29	15.51
2015-03-19	15.509999999999998	15.48	15.48	15.12	15.19	158030028.0	2413982124.2	74068.0	-0.3199999999999985	-2.063184976577759	2.32108317214701	15.27546476293733	71.053697	15.19	1.606533012150813	3.185390466315684	2015-03-19 00:00:00.005000	2015-03-19 00:00:00.005000	-24.810000000000002	2598.2641435749997	交易	0		0	15.48	15.48	15.12	15.19
2015-03-20	15.189999999999998	15.19	15.55	15.06	15.32	197639447.0	3027315327.8	87524.0	0.13000000000000256	0.855826199054718	3.2258064516129052	15.317363885358374	71.053697	15.32	2.0092023024176835	3.98379230965968	2015-03-20 00:00:00.005000	2015-03-20 00:00:00.005000	-24.68	2621.3565951	交易	0		0	15.19	15.55	15.06	15.32
2015-03-23	15.319999999999999	15.33	15.56	15.33	15.43	178205583.0	2750596675.2	68827.0	0.11000000000000121	0.7180156707763672	1.5013054830287234	15.434963534223279	71.053697	15.43	1.8116376720447187	3.59206647190133	2015-03-23 00:00:00.005000	2015-03-23 00:00:00.005000	-24.57	2640.8963617749996	交易	0		0	15.33	15.56	15.33	15.43
2015-03-24	15.43	15.43	15.59	15.22	15.35	155919347.0	2396553386.0	69365.0	-0.08000000000000007	-0.5184705257415771	2.3979261179520366	15.37046833578645	71.053697	15.35	1.5850758324772165	3.142845747315611	2015-03-24 00:00:00.005000	2015-03-24 00:00:00.005000	-24.65	2626.685622375	交易	0		0	15.43	15.59	15.22	15.35
2015-03-25	15.35	15.28	15.32	14.89	14.91	159146801.0	2396613996.9	82836.0	-0.4399999999999995	-2.8664495944976807	2.8013029315960893	15.059140251898624	71.053697	14.91	1.6178861246844556	3.2079011126292993	2015-03-25 00:00:00.005000	2015-03-25 00:00:00.005000	-25.09	2548.526555675	交易	0		0	15.28	15.32	14.89	14.91
2015-03-26	14.91	14.86	15.42	14.71	15.11	148789158.0	2246003758.2999997	68419.0	0.1999999999999993	1.3413816690444946	4.761904761904756	15.095211159807757	71.053697	15.11	1.5125903424956884	2.999123466486622	2015-03-26 00:00:00.005000	2015-03-26 00:00:00.005000	-24.89	2584.0534041749997	交易	0		0	14.86	15.42	14.71	15.11
2015-03-27	15.11	15.1	15.29	14.86	15.08	104763887.0	1577607058.0	48597.0	-0.02999999999999936	-0.19854401051998138	2.8457974851091974	15.058691531748913	71.053697	15.08	1.0650295078523773	2.1117118758213067	2015-03-27 00:00:00.005000	2015-03-27 00:00:00.005000	-24.92	2578.7243769	交易	0		0	15.1	15.29	14.86	15.08
2015-03-30	15.080000000000002	15.23	15.94	15.1	15.66	258261368.00000003	4014724425.7999997	110092.0	0.5799999999999983	3.846153736114502	5.570291777188328	15.545199256436987	71.053697	15.66	2.625484654443203	5.205740389066099	2015-03-30 00:00:00.005000	2015-03-30 00:00:00.005000	-24.34	2681.75223755	交易	0		0	15.23	15.94	15.1	15.66
2015-03-31	15.66	16.04	16.6	15.63	15.75	273318321.0	4393135215.400001	114032.0	0.08999999999999986	0.5747126340866089	6.194125159642406	16.073328708176867	71.053697	15.75	2.778553614583507	5.509241408112703	2015-03-31 00:00:00.005000	2015-03-31 00:00:00.005000	-24.25	2697.7393193749995	交易	0		0	16.04	16.6	15.63	15.75
2015-04-01	15.749999999999998	15.82	16.14	15.55	15.96	164331641.0	2608976849.8	72105.0	0.21000000000000263	1.3333333730697632	3.746031746031745	15.876290371858456	71.053697	15.96	1.670595199840223	3.3124112498126723	2015-04-01 00:00:00.005000	2015-04-01 00:00:00.005000	-24.04	2735.0425103000002	交易	0		0	15.82	16.14	15.55	15.96
2015-04-02	15.960000000000003	16.09	16.14	15.62	15.8	140583742.0	2222670592.8	72424.0	-0.16000000000000192	-1.0025062561035156	3.2581453634085293	15.810296135096477	71.053697	15.8	1.4291740965501365	2.8337279765955863	2015-04-02 00:00:00.005000	2015-04-02 00:00:00.005000	-24.2	2706.6210315	交易	0		0	16.09	16.14	15.62	15.8
2015-04-03	15.8	15.7	15.94	15.61	15.85	143494132.0	2262844473.1	61025.0	0.049999999999998934	0.3164556920528412	2.0886075949367093	15.769595882150776	71.053697	15.85	1.458761116639974	2.8923923246096264	2015-04-03 00:00:00.005000	2015-04-03 00:00:00.005000	-24.15	2715.5027436249998	交易	0		0	15.7	15.94	15.61	15.85
2015-04-07	15.85	16.15	16.96	16.15	16.81	296047228.0	4898119462.7	131387.0	0.9599999999999991	6.056782245635986	5.110410094637239	16.545061055933953	71.053697	16.81	3.0096156468297184	5.967384993758184	2015-04-07 00:00:00.005000	2015-04-07 00:00:00.005000	-23.19	2886.031616425	交易	0		0	16.15	16.96	16.15	16.81
2015-04-08	16.81	16.93	18.08	16.65	17.92	337164631.0	5784459038.700001	135077.0	1.110000000000003	6.603212356567383	8.506841165972634	17.156185752769545	71.053697	17.92	3.4276151000311623	6.796183072031384	2015-04-08 00:00:00.005000	2015-04-08 00:00:00.005000	-22.08	3083.2056256000005	交易	0		0	16.93	18.08	16.65	17.92
2015-04-09	17.92	17.95	19.05	17.73	18.0	317306325.0	5794631956.5	148293.0	0.0799999999999983	0.4464285671710968	7.366071428571429	18.26194910076249	71.053697	18.0	3.2257355929643627	6.395901812766026	2015-04-09 00:00:00.005000	2015-04-09 00:00:00.005000	-22.0	3097.416365	交易	0		0	17.95	19.05	17.73	18.0
2015-04-10	18.0	18.0	19.8	17.85	19.8	334020979.0	6339648863.2	139375.0	1.8000000000000007	10.0	10.833333333333329	18.97979247345419	71.053697	19.8	3.395656738822026	6.732816892597344	2015-04-10 00:00:00.005000	2015-04-10 00:00:00.005000	-20.2	3417.1580015000004	交易	0		1	18.0	19.8	17.85	19.8
2015-04-13	16.360000031630083	17.0	17.16	16.15	16.54	480715321.0	8021097201.5	252667.0	0.17999996836991627	1.1002442836761475	6.173594120093451	16.685753191336293	85.994083	16.54	4.072459321352313	8.074762858689619	2015-04-13 00:00:00.005000	2015-04-13 00:00:00.005000	-23.46	3455.8553320499996	交易	0		0	17.0	17.16	16.15	16.54
2015-04-14	16.54	16.5	16.5	16.1	16.3	247237500.99999997	4020209605.3999996	146941.0	-0.23999999999999844	-1.4510278701782227	2.4183796856106325	16.26051707018346	85.994083	16.3	2.094513366956535	4.152944795262801	2015-04-14 00:00:00.005000	2015-04-14 00:00:00.005000	-23.7	3404.2588822500006	交易	0		0	16.5	16.5	16.1	16.3
2015-04-15	16.3	16.3	17.28	16.1	16.65	341764203.0	5746875158.8	185952.0	0.34999999999999787	2.1472392082214355	7.239263803680979	16.815322109085837	85.994083	16.65	2.895311951606997	5.74074670029928	2015-04-15 00:00:00.005000	2015-04-15 00:00:00.005000	-23.35	3479.5037048749996	交易	0		0	16.3	17.28	16.1	16.65
2015-04-16	16.65	16.34	17.1	16.25	17.0	246740721.0	4102824562.5	137711.0	0.3500000000000014	2.102102041244507	5.105105105105114	16.628080463864737	85.994083	17.0	2.0903048130509667	4.144600187721284	2015-04-16 00:00:00.005000	2015-04-16 00:00:00.005000	-23.0	3554.7485275	交易	0		0	16.34	17.1	16.25	17.0
2015-04-17	17.0	17.5	17.5	16.8	16.93	260952337.0	4447333030.2	143174.0	-0.07000000000000028	-0.4117647111415863	4.117647058823525	17.042702438798237	85.994083	16.93	2.210700867685305	4.383318248131843	2015-04-17 00:00:00.005000	2015-04-17 00:00:00.005000	-23.07	3539.6995629750004	交易	0		0	17.5	17.5	16.8	16.93
2015-04-20	16.93	17.1	17.2	16.16	16.3	344725740.0	5776437953.0	185514.0	-0.629999999999999	-3.721204996109009	6.142941523922027	16.756619198206668	85.994083	16.3	2.920401101950886	5.790492793106326	2015-04-20 00:00:00.005000	2015-04-20 00:00:00.005000	-23.7	3404.2588822500006	交易	0		0	17.1	17.2	16.16	16.3
2015-04-21	16.3	16.32	16.7	15.98	16.56	241593696.0	3943357049.2	130944.0	0.259999999999998	1.5950920581817627	4.417177914110422	16.322267983350027	85.994083	16.56	2.04670093977545	4.058143600033814	2015-04-21 00:00:00.005000	2015-04-21 00:00:00.005000	-23.44	3460.1550362	交易	0		0	16.32	16.7	15.98	16.56
2015-04-22	16.56	16.58	16.98	16.5	16.95	277314172.0	4640335829.8	140086.0	0.39000000000000057	2.355072498321533	2.898550724637684	16.733136270439147	85.994083	16.95	2.34931285808654	4.658154376265166	2015-04-22 00:00:00.005000	2015-04-22 00:00:00.005000	-23.05	3543.999267125	交易	0		0	16.58	16.98	16.5	16.95
2015-04-23	16.95	16.98	17.04	16.56	16.66	231968840.0	3893522074.1	120787.0	-0.28999999999999915	-1.7109144926071167	2.831858407079648	16.78467708895729	85.994083	16.66	1.9651623808372092	3.8964711374475094	2015-04-23 00:00:00.005000	2015-04-23 00:00:00.005000	-23.34	3481.6535569500006	交易	0		0	16.98	17.04	16.56	16.66
2015-04-24	16.66	16.3	16.51	16.01	16.14	244283692.0	3959606489.8	155190.0	-0.5199999999999996	-3.121248483657837	3.0012004801920766	16.20904963971152	85.994083	16.14	2.0694896856423624	4.1033285126878125	2015-04-24 00:00:00.005000	2015-04-24 00:00:00.005000	-23.86	3369.8612490500004	交易	0		0	16.3	16.51	16.01	16.14
2015-04-27	16.14	16.21	16.6	16.2	16.42	246056358.0	4027939224.7000003	109503.0	0.28000000000000114	1.7348203659057617	2.4783147459727517	16.36998636182366	85.994083	16.42	2.0845071187466933	4.1331046753195455	2015-04-27 00:00:00.005000	2015-04-27 00:00:00.005000	-23.58	3430.057107150001	交易	0		0	16.21	16.6	16.2	16.42
2015-04-28	16.42	16.45	17.38	16.22	16.7	476354405.99999994	8014319269.8	229980.0	0.2799999999999976	1.7052375078201294	7.064555420219245	16.824278664906483	85.994083	16.7	4.035515108914001	8.00151086747234	2015-04-28 00:00:00.005000	2015-04-28 00:00:00.005000	-23.3	3490.25296525	交易	0		0	16.45	17.38	16.22	16.7
2015-04-29	16.7	16.66	16.75	16.2	16.65	215118839.0	3550493337.4	96370.0	-0.05000000000000071	-0.299401193857193	3.293413173652699	16.50479964425617	85.994083	16.65	1.8224148114556087	3.6134350944925084	2015-04-29 00:00:00.005000	2015-04-29 00:00:00.005000	-23.35	3479.5037048749996	交易	0		0	16.66	16.75	16.2	16.65
2015-04-30	16.65	16.83	17.26	16.68	16.7	289063541.0	4899379904.0	120845.0	0.05000000000000071	0.3003003001213074	3.4834834834834947	16.949145115467882	85.994083	16.7	2.448849580162552	4.855513112859791	2015-04-30 00:00:00.005000	2015-04-30 00:00:00.005000	-23.3	3490.25296525	交易	0		0	16.83	17.26	16.68	16.7
